job_ad_id,job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality,received_callback
850,Chicago,business_and_personal_service,secretary,1,1,private,1,0,0,some,1,0,none_listed,Carrie,white,f,2,0,0,1,3,1,0,1,0,1,0,low,0
850,Chicago,business_and_personal_service,secretary,1,1,private,1,0,0,some,1,0,none_listed,Latonya,black,f,4,1,0,1,5,1,0,1,0,0,1,high,0
850,Chicago,business_and_personal_service,secretary,1,1,private,1,0,0,some,1,0,none_listed,Latoya,black,f,3,0,0,1,6,1,0,0,0,0,0,low,0
88,Boston,other_service,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Brad,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0
245,Boston,manufacturing,manager,0,1,public,1,0,1,5,0,0,some_college,Brendan,white,m,4,1,0,1,14,1,1,1,0,0,0,high,0
163,Boston,manufacturing,sales_rep,0,1,private,1,0,1,2,0,0,college,Brett,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0
119,Boston,other_service,manager,NA,1,,1,0,0,3,0,0,none_listed,Carrie,white,f,4,1,0,1,14,1,1,1,0,0,0,high,0
71,Boston,business_and_personal_service,manager,1,0,private,1,1,0,3,0,0,none_listed,Ebony,black,f,4,1,0,0,8,1,0,0,0,0,0,low,0
119,Boston,other_service,manager,NA,1,,1,0,0,3,0,0,none_listed,Emily,brown,f,4,1,0,0,8,1,0,0,0,0,0,low,0
71,Boston,business_and_personal_service,manager,1,0,private,1,1,0,6,0,0,none_listed,Geoffrey,white,m,4,1,0,0,26,0,0,0,0,0,0,low,0
163,Boston,manufacturing,sales_rep,0,1,private,1,0,1,2,0,0,college,Greg,white,m,4,1,0,1,2,1,0,1,1,0,1,high,0
219,Boston,manufacturing,sales_rep,0,0,private,1,0,0,7,0,0,none_listed,Greg,white,m,4,1,0,1,8,1,0,1,0,0,1,high,0
57,Boston,business_and_personal_service,retail_sales,1,0,private,1,0,0,some,0,0,none_listed,Hakim,black,m,4,1,0,1,2,1,0,1,1,0,1,high,0
245,Boston,manufacturing,manager,0,1,public,1,0,1,5,0,0,some_college,Jamal,black,m,4,1,0,0,26,0,0,0,0,0,0,low,0
24,Boston,transportation_communication,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Jamal,black,m,4,1,0,0,10,1,0,1,0,1,1,high,0
24,Boston,transportation_communication,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Jermaine,black,m,4,1,0,1,8,0,0,0,0,0,0,low,1
88,Boston,other_service,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Kareem,black,m,4,1,0,1,6,1,0,0,0,0,0,low,0
283,Boston,other_service,sales_rep,NA,1,,0,0,0,10,0,0,none_listed,Keisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high,0
71,Boston,business_and_personal_service,manager,1,0,private,1,1,0,3,0,0,none_listed,Kristen,white,f,4,1,0,1,14,1,1,1,0,0,0,high,0
57,Boston,business_and_personal_service,retail_sales,1,0,private,1,0,0,some,0,0,none_listed,Lakisha,black,f,4,1,0,0,7,0,0,0,0,1,0,low,0
145,Boston,business_and_personal_service,sales_rep,0,0,private,1,0,0,1,0,0,none_listed,Lakisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high,0
119,Boston,other_service,manager,NA,1,,1,0,0,3,0,0,none_listed,Latonya,black,f,4,1,0,0,18,1,0,1,0,0,0,high,0
245,Boston,manufacturing,manager,0,1,public,1,0,1,5,0,0,some_college,Latonya,black,f,4,1,0,0,18,1,0,1,0,0,0,high,0
145,Boston,business_and_personal_service,sales_rep,0,0,private,1,0,0,1,0,0,none_listed,Latoya,black,f,4,1,0,0,7,0,0,0,0,1,0,low,0
71,Boston,business_and_personal_service,manager,1,0,private,1,1,0,10,0,0,none_listed,Latoya,black,f,4,1,0,0,18,1,0,1,0,0,0,high,0
163,Boston,manufacturing,sales_rep,0,1,private,1,0,1,2,0,0,college,Latoya,black,f,4,1,0,1,8,1,0,1,0,0,1,high,0
57,Boston,business_and_personal_service,retail_sales,1,0,private,1,0,0,some,0,0,none_listed,Laurie,brown,f,4,1,0,1,6,1,0,0,0,0,0,low,0
145,Boston,business_and_personal_service,sales_rep,0,0,private,1,0,0,1,0,0,none_listed,Laurie,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0
24,Boston,transportation_communication,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Laurie,white,f,4,1,0,0,8,0,0,1,0,0,1,high,0
219,Boston,manufacturing,sales_rep,0,0,private,1,0,0,1,0,0,none_listed,Matthew,white,m,4,1,0,1,6,1,0,0,0,0,0,low,0
245,Boston,manufacturing,manager,0,1,public,1,0,1,5,0,0,some_college,Matthew,white,m,4,1,0,0,8,1,0,0,0,0,0,low,0
283,Boston,other_service,sales_rep,NA,1,,0,0,0,4,0,0,none_listed,Matthew,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0
24,Boston,transportation_communication,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Neil,brown,m,4,1,0,1,8,1,0,0,0,0,0,low,0
88,Boston,other_service,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Neil,white,m,4,1,0,1,2,1,0,1,1,0,1,high,0
119,Boston,other_service,manager,NA,1,,1,0,0,3,0,0,none_listed,Rasheed,black,m,4,1,0,0,26,0,0,0,0,0,0,low,0
163,Boston,manufacturing,sales_rep,0,1,private,1,0,1,2,0,0,college,Rasheed,black,m,4,1,0,1,6,1,0,0,0,0,0,low,0
88,Boston,other_service,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Tamika,black,f,4,1,0,1,8,1,0,1,0,0,1,high,0
283,Boston,other_service,sales_rep,NA,1,,0,0,0,8,0,0,none_listed,Tanisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
219,Boston,manufacturing,sales_rep,0,0,private,1,0,0,6,0,0,none_listed,Tanisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high,0
57,Boston,business_and_personal_service,retail_sales,1,0,private,1,0,0,some,0,0,none_listed,Todd,white,m,4,1,0,1,8,1,0,1,0,0,1,high,0
145,Boston,business_and_personal_service,sales_rep,0,0,private,1,0,0,1,0,0,none_listed,Todd,white,m,4,1,0,1,8,1,0,1,0,0,1,high,0
283,Boston,other_service,sales_rep,NA,1,,0,0,0,8,0,0,none_listed,Todd,white,m,4,1,0,1,8,1,0,1,0,0,1,high,0
219,Boston,manufacturing,sales_rep,0,0,private,1,0,0,0,0,0,none_listed,Tyrone,black,m,4,1,0,0,7,0,0,0,0,1,0,low,0
851,Boston,other_service,secretary,0,1,nonprofit,1,0,1,7,1,0,college,Latonya,black,f,4,1,0,0,11,1,1,0,0,1,0,low,0
851,Boston,other_service,secretary,0,1,nonprofit,1,0,1,5,1,0,college,Meredith,white,f,4,1,1,0,8,1,1,1,0,1,1,high,1
851,Boston,other_service,secretary,0,1,nonprofit,1,0,1,2,1,0,college,Sarah,white,f,4,1,0,0,7,1,1,0,0,1,0,low,1
851,Boston,other_service,secretary,0,1,nonprofit,1,0,1,2,1,0,college,Tanisha,black,f,4,1,0,1,5,1,1,1,0,0,1,high,0
852,Boston,other_service,secretary,0,0,nonprofit,1,0,0,2,1,0,none_listed,Allison,white,f,3,0,0,0,1,1,1,0,0,1,0,low,0
852,Boston,other_service,secretary,0,0,nonprofit,1,0,0,2,1,0,none_listed,Kenya,black,f,3,0,0,1,4,1,1,1,0,1,1,high,0
852,Boston,other_service,secretary,0,0,nonprofit,1,0,0,2,1,0,none_listed,Kristen,white,f,2,0,0,0,19,0,0,1,0,0,1,high,0
852,Boston,other_service,secretary,0,0,nonprofit,1,0,0,2,1,0,none_listed,Lakisha,black,f,3,0,0,0,13,1,1,0,0,1,1,low,0
853,Boston,business_and_personal_service,clerical,0,0,private,1,0,0,9,1,0,none_listed,Carrie,brown,f,3,0,0,0,2,1,1,0,0,1,0,low,0
853,Boston,business_and_personal_service,clerical,0,0,private,1,0,0,7,1,0,none_listed,Keisha,black,f,3,0,1,1,26,1,1,1,0,1,1,high,1
853,Boston,business_and_personal_service,clerical,0,0,private,1,0,0,8,1,0,none_listed,Latoya,black,f,3,0,0,0,4,1,1,0,0,1,0,low,0
853,Boston,business_and_personal_service,clerical,0,0,private,1,0,0,6,1,0,none_listed,Laurie,white,f,2,0,0,0,16,1,1,0,0,1,1,high,1
854,Boston,finance_insurance_real_estate,clerical,1,0,public,1,0,1,3,1,0,college,Allison,white,f,3,0,0,1,16,1,1,1,0,0,1,high,1
854,Boston,finance_insurance_real_estate,clerical,1,0,public,1,0,1,8,1,0,college,Ebony,black,f,4,1,0,0,7,1,1,0,0,1,0,low,0
854,Boston,finance_insurance_real_estate,clerical,1,0,public,1,0,1,9,1,0,college,Latoya,black,f,4,1,0,1,5,1,1,1,0,0,1,high,0
854,Boston,finance_insurance_real_estate,clerical,1,0,public,1,0,1,7,1,0,college,Laurie,white,f,4,1,0,0,11,1,1,0,0,1,0,low,1
855,Boston,NA,supervisor,0,0,nonprofit,1,0,0,8,1,0,none_listed,Jill,white,f,2,0,0,0,16,1,1,0,0,1,1,high,0
855,Boston,other_service,supervisor,0,0,nonprofit,1,0,0,1,1,0,none_listed,Keisha,black,f,3,0,0,0,2,1,1,0,0,1,0,low,0
855,Boston,other_service,supervisor,0,0,nonprofit,1,0,0,0,1,0,none_listed,Latonya,black,f,2,0,0,0,19,0,0,1,0,0,1,high,1
855,Boston,other_service,supervisor,0,0,nonprofit,1,0,0,10,1,0,none_listed,Sarah,white,f,3,0,0,1,5,0,1,0,0,1,0,low,0
856,Boston,business_and_personal_service,secretary,NA,0,,1,0,0,9,1,0,none_listed,Emily,white,f,3,0,0,0,4,1,1,0,0,1,0,low,0
856,Boston,business_and_personal_service,secretary,NA,0,,1,0,0,3,1,0,none_listed,Jill,white,f,3,0,1,1,26,1,1,1,0,1,1,high,0
856,Boston,business_and_personal_service,secretary,NA,0,,1,0,0,4,1,0,none_listed,Latoya,black,f,2,0,0,0,19,0,0,1,0,0,1,high,0
856,Boston,business_and_personal_service,secretary,NA,0,,1,0,0,10,1,0,none_listed,Tamika,black,f,3,0,0,0,13,1,1,0,0,1,1,low,0
857,Boston,business_and_personal_service,clerical,0,0,private,0,0,0,3,0,0,none_listed,Emily,brown,f,2,0,0,0,16,1,1,0,0,1,1,high,0
857,Boston,business_and_personal_service,clerical,0,0,private,0,0,0,1,0,0,none_listed,Jill,white,f,3,0,0,0,4,1,1,0,0,1,0,low,0
857,Boston,business_and_personal_service,clerical,0,0,private,0,0,0,4,0,0,none_listed,Kenya,black,f,4,1,0,1,9,1,0,1,0,1,1,high,0
857,Boston,business_and_personal_service,clerical,0,0,private,0,0,0,3,0,0,none_listed,Latoya,black,f,3,0,0,0,1,1,1,0,0,1,0,low,0
858,Boston,wholesale_and_retail_trade,secretary,0,0,private,1,0,1,2,0,0,some_college,Aisha,black,f,4,1,0,0,14,1,0,1,0,1,1,high,0
858,Boston,wholesale_and_retail_trade,secretary,0,0,private,1,0,1,5,0,0,some_college,Carrie,white,f,3,0,1,1,26,1,1,1,0,1,1,high,1
858,Boston,wholesale_and_retail_trade,secretary,0,0,private,1,0,1,3,0,0,some_college,Latonya,black,f,3,0,0,0,1,1,1,0,0,1,0,low,1
858,Boston,wholesale_and_retail_trade,secretary,0,0,private,1,0,1,9,0,0,some_college,Sarah,white,f,4,1,0,0,11,1,1,0,0,1,0,low,0
859,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,Kenya,black,f,3,0,0,1,4,1,1,1,0,1,1,high,0
859,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,Kristen,white,f,4,1,0,0,11,1,1,0,0,1,0,low,0
859,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,Lakisha,black,f,3,0,0,0,13,1,1,0,0,1,1,low,0
859,Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,Meredith,white,f,4,1,0,0,5,1,1,1,0,1,1,high,1
860,Boston,other_service,supervisor,0,0,,1,0,0,2,0,0,none_listed,Carrie,brown,f,4,1,0,0,13,1,1,1,0,1,1,high,1
860,Boston,other_service,supervisor,0,0,,1,0,0,2,0,0,none_listed,Kenya,black,f,3,0,0,1,13,1,1,0,0,1,0,low,0
860,Boston,other_service,supervisor,0,0,,1,0,0,2,0,0,none_listed,Latonya,black,f,4,1,0,1,9,1,0,1,0,1,1,high,0
860,Boston,other_service,supervisor,0,0,,1,0,0,2,0,0,none_listed,Laurie,white,f,3,0,0,1,7,1,1,0,0,1,0,low,0
313,Boston,other_service,manager,NA,0,,0,0,0,9,0,0,none_listed,Allison,white,f,4,1,0,0,20,0,0,0,0,0,0,low,0
313,Boston,other_service,manager,NA,0,,0,0,0,5,0,0,none_listed,Brendan,white,m,4,1,1,1,14,1,0,1,1,0,1,high,1
313,Boston,other_service,manager,NA,0,,0,0,0,8,0,0,none_listed,Jamal,black,m,4,1,0,0,10,1,0,1,0,0,0,high,0
313,Boston,other_service,manager,NA,0,,0,0,0,4,0,0,none_listed,Tamika,black,f,4,1,0,1,26,0,0,0,0,0,0,low,0
861,Chicago,NA,secretary,NA,0,,1,0,0,6,1,0,none_listed,Allison,brown,f,3,0,0,0,7,1,0,1,0,1,1,high,0
861,Chicago,other_service,secretary,NA,0,,1,0,0,8,1,0,none_listed,Emily,white,f,4,1,0,0,5,1,0,0,0,1,1,low,0
861,Chicago,other_service,secretary,NA,0,,1,0,0,10,1,0,none_listed,Latonya,black,f,3,0,0,1,6,1,0,0,0,0,0,low,0
861,Chicago,other_service,secretary,NA,0,,1,0,0,7,1,0,none_listed,Latoya,black,f,4,1,0,0,7,1,0,1,0,1,1,high,0
862,Chicago,other_service,clerical,NA,0,,1,0,0,some,0,0,none_listed,Aisha,black,f,2,0,0,1,5,1,0,1,0,1,0,low,0
862,Chicago,other_service,clerical,NA,0,,1,0,0,some,0,0,none_listed,Allison,white,f,4,1,0,1,7,1,1,0,0,0,1,high,0
862,Chicago,other_service,clerical,NA,0,,1,0,0,some,0,0,none_listed,Kristen,white,f,3,0,0,1,9,1,0,0,0,0,0,low,0
862,Chicago,other_service,clerical,NA,0,,1,0,0,some,0,0,none_listed,Latonya,black,f,3,0,0,1,6,1,0,1,0,0,1,high,0
863,Chicago,other_service,supervisor,0,0,private,1,1,0,8,1,1,none_listed,Ebony,black,f,4,1,0,1,4,1,0,0,0,1,0,low,0
863,Chicago,other_service,supervisor,0,0,private,1,1,0,6,1,1,none_listed,Emily,white,f,3,0,0,0,7,1,0,1,0,1,1,high,0
863,Chicago,other_service,supervisor,0,0,private,1,1,0,3,1,1,none_listed,Latonya,black,f,4,1,0,0,6,1,0,1,0,1,1,high,0
863,Chicago,other_service,supervisor,0,0,private,1,1,0,10,1,1,none_listed,Laurie,white,f,3,0,0,1,6,1,1,0,0,0,0,low,0
864,Chicago,other_service,supervisor,NA,0,,1,0,0,7,1,0,none_listed,Brendan,brown,m,4,1,0,1,6,1,0,0,0,0,0,low,0
864,Chicago,other_service,supervisor,NA,0,,1,0,0,6,1,0,none_listed,Brendan,white,m,4,1,0,1,11,1,0,1,0,1,1,high,0
864,Chicago,other_service,supervisor,NA,0,,1,0,0,0,1,0,none_listed,Jamal,black,m,4,1,0,0,5,1,1,0,0,1,0,low,0
864,Chicago,other_service,supervisor,NA,0,,1,0,0,2,1,0,none_listed,Jermaine,black,m,4,1,0,1,10,1,1,0,0,0,1,high,0
865,Chicago,other_service,secretary,NA,0,,1,0,0,10,1,0,none_listed,Allison,white,f,4,1,0,1,11,1,1,1,0,1,1,high,0
865,Chicago,other_service,secretary,NA,0,,1,0,0,2,1,0,none_listed,Emily,white,f,3,0,0,1,3,1,1,0,0,0,0,low,0
865,Chicago,other_service,secretary,NA,0,,1,0,0,6,1,0,none_listed,Tamika,black,f,4,1,0,0,10,1,1,1,0,1,1,high,0
865,Chicago,NA,secretary,NA,0,,1,0,0,7,1,0,none_listed,Tanisha,black,f,4,1,0,0,2,1,1,0,0,1,0,low,1
866,Chicago,finance_insurance_real_estate,secretary,NA,0,,1,0,0,7,1,0,none_listed,Ebony,black,f,4,1,0,1,4,1,1,0,0,0,1,high,0
866,Chicago,finance_insurance_real_estate,secretary,NA,0,,1,0,0,0,1,0,none_listed,Emily,white,f,4,1,0,1,7,1,0,0,0,0,1,high,0
866,Chicago,finance_insurance_real_estate,secretary,NA,0,,1,0,0,5,1,0,none_listed,Keisha,black,f,4,1,0,1,3,1,1,0,0,0,0,low,0
866,Chicago,finance_insurance_real_estate,secretary,NA,0,,1,0,0,8,1,0,none_listed,Meredith,white,f,4,1,0,0,2,1,1,0,0,1,0,low,0
867,Chicago,other_service,secretary,NA,0,,1,0,1,1,1,0,some_college,Ebony,black,f,4,1,0,1,6,1,0,1,0,0,1,high,0
867,Chicago,other_service,secretary,NA,0,,1,0,1,8,1,0,some_college,Kristen,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0
867,Chicago,other_service,secretary,NA,0,,1,0,1,1,1,0,some_college,Meredith,white,f,4,1,0,1,6,1,0,1,0,0,1,high,0
867,Chicago,other_service,secretary,NA,0,,1,0,1,6,1,0,some_college,Tanisha,black,f,4,1,0,1,14,1,0,0,0,0,0,low,0
868,Chicago,other_service,secretary,0,0,nonprofit,0,0,0,3,0,0,none_listed,Emily,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0
868,Chicago,other_service,secretary,0,0,nonprofit,0,0,0,10,0,0,none_listed,Keisha,black,f,4,1,0,1,14,1,0,0,0,0,0,low,0
868,Chicago,other_service,secretary,0,0,nonprofit,0,0,0,10,0,0,none_listed,Latoya,black,f,4,1,0,1,6,1,0,1,0,0,1,high,0
868,Chicago,other_service,secretary,0,0,nonprofit,0,0,0,5,0,0,none_listed,Laurie,white,f,4,1,0,1,6,1,0,1,0,0,1,high,0
246,Boston,manufacturing,sales_rep,1,0,private,1,0,0,1,0,0,none_listed,Aisha,black,f,4,1,0,1,8,1,0,1,0,0,1,high,0
284,Boston,wholesale_and_retail_trade,sales_rep,1,0,private,0,0,0,2,0,0,none_listed,Allison,white,f,4,1,0,1,8,1,0,1,0,0,1,high,0
146,Boston,business_and_personal_service,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Brendan,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0
246,Boston,manufacturing,sales_rep,1,0,private,1,0,0,1,0,0,none_listed,Brendan,brown,m,4,1,0,1,2,1,0,1,1,0,1,high,0
220,Boston,manufacturing,sales_rep,0,1,private,1,0,0,1,0,0,none_listed,Carrie,white,f,4,1,0,0,7,0,0,0,0,1,0,low,0
120,Boston,business_and_personal_service,retail_sales,0,0,private,1,0,0,1,0,0,none_listed,Carrie,white,f,4,1,0,1,2,1,0,1,1,0,1,high,0
25,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,0,3,0,0,none_listed,Darnell,black,m,4,1,0,0,18,1,0,1,0,0,0,high,0
120,Boston,business_and_personal_service,retail_sales,0,0,private,1,0,0,8,0,0,none_listed,Ebony,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
284,Boston,wholesale_and_retail_trade,sales_rep,1,0,private,0,0,0,1,0,0,none_listed,Emily,white,f,4,1,,1,6,1,0,0,0,0,0,low,0
120,Boston,business_and_personal_service,retail_sales,0,0,private,1,0,0,5,0,0,none_listed,Geoffrey,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0
146,Boston,business_and_personal_service,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Geoffrey,white,m,4,1,0,1,8,1,0,1,0,0,1,high,0
25,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,0,3,0,0,none_listed,Greg,brown,m,4,1,0,0,26,0,0,0,0,0,0,low,0
284,Boston,wholesale_and_retail_trade,sales_rep,1,0,private,0,0,0,8,0,0,none_listed,Hakim,black,m,4,1,0,,7,0,0,0,0,1,0,low,0
246,Boston,manufacturing,sales_rep,1,0,private,1,0,0,1,0,0,none_listed,Jay,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0
146,Boston,business_and_personal_service,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Kareem,black,m,4,1,0,1,6,1,0,0,0,0,0,low,0
220,Boston,NA,sales_rep,0,1,private,1,0,0,1,0,0,none_listed,Kenya,black,f,4,1,0,1,,1,0,0,0,0,0,low,0
89,Boston,transportation_communication,manager,NA,0,,1,0,0,3,0,0,none_listed,Kenya,black,f,4,1,0,0,10,1,0,1,0,1,1,high,0
58,Boston,transportation_communication,sales_rep,1,0,private,1,0,0,6,0,0,none_listed,Kristen,white,f,4,1,0,1,8,1,0,0,0,0,0,low,0
89,Boston,transportation_communication,manager,NA,0,,1,0,0,3,0,0,none_listed,Kristen,white,f,4,1,0,1,8,0,0,0,0,0,0,low,0
58,Boston,transportation_communication,sales_rep,1,0,private,1,0,0,8,0,0,none_listed,Lakisha,black,f,4,1,0,1,8,,0,0,0,0,0,low,0
246,Boston,manufacturing,sales_rep,1,0,private,1,0,0,1,0,0,none_listed,Lakisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
146,Boston,business_and_personal_service,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Lakisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high,0
25,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,0,3,0,0,none_listed,Latonya,black,f,4,1,0,0,8,1,,0,0,0,0,low,0
89,Boston,transportation_communication,manager,NA,0,,1,0,0,3,0,0,none_listed,Latoya,black,f,4,1,0,1,8,1,0,,0,0,0,low,0
220,Boston,manufacturing,sales_rep,0,1,private,1,0,0,1,0,0,none_listed,Laurie,brown,f,4,1,0,1,8,1,0,1,,0,1,high,0
25,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,0,3,0,0,none_listed,Matthew,white,m,4,1,0,1,14,1,1,1,0,0,0,high,0
89,Boston,NA,manager,NA,0,,1,0,0,3,0,0,none_listed,Meredith,white,f,4,1,0,0,8,0,0,1,0,0,1,high,0
58,Boston,transportation_communication,sales_rep,1,0,private,1,0,0,5,0,0,none_listed,Neil,white,m,4,1,0,0,10,1,0,1,0,1,1,high,0
58,Boston,transportation_communication,sales_rep,1,0,private,1,0,0,7,0,0,none_listed,Rasheed,black,m,4,1,0,0,8,0,0,1,0,0,1,high,0
120,Boston,business_and_personal_service,retail_sales,0,0,private,1,0,0,7,0,0,none_listed,Tamika,black,f,4,1,0,1,8,1,0,1,0,0,1,high,0
284,Boston,wholesale_and_retail_trade,sales_rep,1,0,private,0,0,0,9,0,0,none_listed,Tanisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high,0
220,Boston,manufacturing,sales_rep,0,1,private,1,0,0,1,0,0,none_listed,Tremayne,black,m,4,1,0,1,2,1,0,1,1,0,1,high,0
869,Boston,other_service,secretary,NA,0,,0,0,0,0,0,0,none_listed,Aisha,black,f,3,0,0,1,7,1,1,0,0,1,0,low,0
869,Boston,other_service,secretary,NA,0,,0,0,0,5,0,0,none_listed,Anne,brown,f,3,0,0,0,2,0,1,0,0,1,0,low,1
869,Boston,other_service,secretary,NA,0,,0,0,0,0,0,0,none_listed,Carrie,white,f,4,1,0,0,14,1,0,1,0,1,1,high,1
869,Boston,other_service,secretary,NA,0,,0,0,0,9,0,0,none_listed,Kenya,black,f,4,1,0,0,13,1,1,1,0,1,1,high,1
870,Boston,other_service,secretary,NA,0,,1,0,0,1,1,0,none_listed,Keisha,black,f,3,0,0,1,,0,1,0,0,1,0,low,0
870,Boston,other_service,secretary,NA,0,,1,0,0,8,1,0,none_listed,Kristen,white,f,4,1,0,,13,1,1,1,0,1,1,high,0
870,Boston,other_service,secretary,NA,0,,1,0,0,3,1,0,none_listed,Latonya,black,f,4,1,0,,9,1,0,1,0,1,1,high,0
870,Boston,other_service,secretary,NA,0,,1,0,0,3,1,0,none_listed,Meredith,white,f,3,0,,1,13,1,1,0,0,1,0,low,0
871,Boston,other_service,clerical,NA,0,,0,0,0,9,0,0,none_listed,Carrie,white,f,3,0,0,1,7,1,1,0,0,1,0,low,0
871,Boston,other_service,clerical,NA,0,,0,0,0,3,0,0,none_listed,Jill,white,f,3,0,0,1,16,1,1,1,0,0,1,high,0
871,Boston,other_service,clerical,NA,0,,0,0,0,5,0,0,none_listed,Keisha,black,f,4,1,0,0,14,1,0,1,0,1,1,high,0
871,Boston,other_service,clerical,NA,0,,0,0,0,1,0,0,none_listed,Lakisha,black,f,3,0,0,0,4,1,1,,,1,0,low,0
872,Boston,other_service,supervisor,NA,0,,0,0,0,9,0,0,none_listed,Aisha,black,f,3,0,0,1,13,1,1,0,0,1,0,low,0
872,Boston,other_service,supervisor,NA,0,,0,0,0,10,0,0,none_listed,Allison,brown,f,4,1,0,0,13,1,1,1,0,1,1,high,0
872,Boston,other_service,supervisor,NA,0,,0,0,0,10,0,0,none_listed,Emily,white,f,3,0,0,1,5,,1,0,0,1,0,low,0
872,Boston,other_service,supervisor,NA,0,,0,0,0,3,0,0,none_listed,Tanisha,black,f,2,0,0,0,19,0,0,1,0,0,1,high,0
873,Boston,other_service,clerical,NA,0,,1,0,0,some,0,0,none_listed,Anne,white,f,3,0,0,1,13,1,1,0,0,1,0,low,1
873,Boston,other_service,clerical,NA,0,,1,0,0,some,0,0,none_listed,Ebony,black,f,3,0,0,1,7,1,1,0,0,1,0,low,1
873,Boston,other_service,clerical,NA,0,,1,0,0,some,0,0,none_listed,Emily,white,f,4,1,0,0,14,1,0,1,0,1,1,high,1
873,Boston,other_service,clerical,NA,0,,1,0,0,some,0,0,none_listed,Tamika,black,f,4,1,0,1,9,1,0,1,0,1,1,high,1
874,Boston,finance_insurance_real_estate,secretary,0,1,private,1,0,1,1,1,0,college,Aisha,black,f,4,1,0,0,11,1,1,0,0,1,0,low,0
874,Boston,finance_insurance_real_estate,secretary,0,1,private,1,0,1,1,1,0,college,Allison,white,f,3,0,0,0,13,1,1,0,0,1,1,low,0
874,Boston,finance_insurance_real_estate,secretary,0,1,private,1,0,1,1,1,0,college,Latonya,black,f,3,0,0,1,4,1,1,1,0,1,1,high,0
874,Boston,finance_insurance_real_estate,secretary,0,1,private,1,0,1,1,1,0,college,Laurie,white,f,4,1,0,1,5,1,1,1,0,0,1,high,0
314,Boston,NA,retail_sales,NA,0,,0,0,0,8,0,0,none_listed,Anne,white,f,2,0,1,0,8,0,0,0,0,1,0,low,1
314,Boston,wholesale_and_retail_trade,retail_sales,NA,0,,0,0,0,5,0,0,none_listed,Geoffrey,white,m,4,1,1,0,10,1,0,0,1,1,1,high,1
314,Boston,wholesale_and_retail_trade,retail_sales,NA,0,,0,0,0,8,0,0,none_listed,Jermaine,black,m,4,1,0,1,6,1,1,1,0,0,1,high,1
314,Boston,wholesale_and_retail_trade,retail_sales,NA,0,,0,0,0,5,0,0,none_listed,Latoya,black,f,1,0,0,0,10,0,0,0,0,1,0,low,0
875,Chicago,other_service,clerical,NA,0,,1,0,0,1,0,1,none_listed,Aisha,black,f,4,1,0,0,9,1,0,1,0,1,1,high,0
875,Chicago,other_service,clerical,NA,0,,1,0,0,5,0,1,none_listed,Kristen,brown,f,2,0,0,0,5,1,0,0,0,1,0,low,0
875,Chicago,other_service,clerical,NA,0,,1,0,0,1,0,1,none_listed,Latonya,black,f,3,0,0,0,8,1,0,0,0,1,0,low,0
875,Chicago,other_service,clerical,NA,0,,1,0,0,2,0,1,none_listed,Sarah,white,f,3,0,0,1,9,1,0,1,0,1,1,high,0
